"","age","trial","isyes","sayyes","conf","ID","cue","respt1","respt2","block","subblock","intensity","correct","congruency","congruency_stim","prevresp","prevconf","prevcorrect","prevcue","prevrespt1","prevrespt2","previsyes","study"
"206",27,63,1,0,0,7,0.75,1.0704,0.62,3,6,1.9,"False","False","True",0,1,"False",0.75,0.9775,0.1814,1,1
"207",27,64,1,1,0,7,0.75,0.8154,0.1716,3,6,1.9,"True","True","True",0,0,"False",0.75,1.0704,0.62,1,1
"208",27,65,1,1,0,7,0.75,0.9139,0.3383,3,6,1.9,"True","True","True",1,0,"True",0.75,0.8154,0.1716,1,1
"209",27,66,0,0,0,7,0.75,1.4298,0.1647,3,6,0,"True","False","False",1,0,"True",0.75,0.9139,0.3383,1,1
"210",27,67,0,0,0,7,0.75,1.1359,0.2837,3,6,0,"True","False","False",0,0,"True",0.75,1.4298,0.1647,0,1
"211",27,68,1,1,0,7,0.75,0.999,0.2354,3,6,1.9,"True","True","True",0,0,"True",0.75,1.1359,0.2837,0,1
"212",27,69,1,1,1,7,0.75,0.8497,0.3146,3,6,1.9,"True","True","True",1,0,"True",0.75,0.999,0.2354,1,1
"213",27,70,1,0,0,7,0.75,1.1349,0.274,3,6,1.9,"False","False","True",1,1,"True",0.75,0.8497,0.3146,1,1
"214",27,71,0,0,0,7,0.75,1.0233,0.4143,3,6,0,"True","False","False",0,0,"False",0.75,1.1349,0.274,1,1
"215",27,72,1,0,1,7,0.75,0.8684,0.3046,3,6,1.9,"False","False","True",0,0,"True",0.75,1.0233,0.4143,0,1
"216",27,73,1,1,1,7,0.75,0.6906,0.4669,3,7,1.9,"True","True","True",0,1,"False",0.75,0.8684,0.3046,1,1
"217",27,74,1,1,0,7,0.75,0.8061,0.2034,3,7,1.9,"True","True","True",1,1,"True",0.75,0.6906,0.4669,1,1
"218",27,75,1,1,0,7,0.75,0.7099,0.1088,3,7,1.9,"True","True","True",1,0,"True",0.75,0.8061,0.2034,1,1
"219",27,76,1,0,1,7,0.75,1.6922,0.6505,3,7,1.9,"False","False","True",1,0,"True",0.75,0.7099,0.1088,1,1
"220",27,77,1,0,0,7,0.75,1.0114,0.1796,3,7,1.9,"False","False","True",0,1,"False",0.75,1.6922,0.6505,1,1
"221",27,78,0,0,1,7,0.75,0.8194,0.2057,3,7,0,"True","False","False",0,0,"False",0.75,1.0114,0.1796,1,1
"222",27,79,1,0,1,7,0.75,0.967,0.7098,3,7,1.9,"False","False","True",0,1,"True",0.75,0.8194,0.2057,0,1
"223",27,80,1,0,1,7,0.75,0.7258,0.2821,3,7,1.9,"False","False","True",0,1,"False",0.75,0.967,0.7098,1,1
"224",27,81,0,0,1,7,0.75,0.676,0.1905,3,7,0,"True","False","False",0,1,"False",0.75,0.7258,0.2821,1,1
"225",27,82,0,0,1,7,0.75,0.8947,0.3217,3,7,0,"True","False","False",0,1,"True",0.75,0.676,0.1905,0,1
"226",27,83,1,1,0,7,0.75,1.2247,0.0543,3,7,1.9,"True","True","True",0,1,"True",0.75,0.8947,0.3217,0,1
"227",27,84,1,0,0,7,0.75,1.1549,0.1497,3,7,1.9,"False","False","True",1,0,"True",0.75,1.2247,0.0543,1,1
"228",27,85,0,0,1,7,0.25,1.2231,0.6399,3,8,0,"True","True","True",0,0,"False",0.75,1.1549,0.1497,1,1
"229",27,86,0,0,1,7,0.25,0.9779,0.215,3,8,0,"True","True","True",0,1,"True",0.25,1.2231,0.6399,0,1
"230",27,87,0,0,1,7,0.25,0.9281,0.2096,3,8,0,"True","True","True",0,1,"True",0.25,0.9779,0.215,0,1
"231",27,88,1,1,0,7,0.25,0.7959,0.0726,3,8,1.9,"True","False","False",0,1,"True",0.25,0.9281,0.2096,0,1
"232",27,89,0,0,1,7,0.25,0.8758,0.6419,3,8,0,"True","True","True",1,0,"True",0.25,0.7959,0.0726,1,1
"233",27,90,1,1,0,7,0.25,1.191,0.0219,3,8,1.9,"True","False","False",0,1,"True",0.25,0.8758,0.6419,0,1
"234",27,91,0,0,0,7,0.25,1.0564,0.2489,3,8,0,"True","True","True",1,0,"True",0.25,1.191,0.0219,1,1
"235",27,92,0,0,0,7,0.25,0.8275,0.3078,3,8,0,"True","True","True",0,0,"True",0.25,1.0564,0.2489,0,1
"236",27,93,0,0,1,7,0.25,0.8929,0.3746,3,8,0,"True","True","True",0,0,"True",0.25,0.8275,0.3078,0,1
"237",27,94,0,1,0,7,0.25,1.0885,0.1918,3,8,0,"False","False","True",0,1,"True",0.25,0.8929,0.3746,0,1
"238",27,95,1,0,1,7,0.25,0.9761,0.3924,3,8,1.9,"False","True","False",1,0,"False",0.25,1.0885,0.1918,0,1
"239",27,96,0,0,1,7,0.25,0.9759,0.2304,3,8,0,"True","True","True",0,1,"False",0.25,0.9761,0.3924,1,1
"240",27,97,0,1,0,7,0.75,1.1211,0.2183,3,9,0,"False","True","False",0,1,"True",0.25,0.9759,0.2304,0,1
"241",27,98,0,0,0,7,0.75,0.6695,0.4879,3,9,0,"True","False","False",1,0,"False",0.75,1.1211,0.2183,0,1
"242",27,99,1,0,0,7,0.75,1.0552,0.8557,3,9,1.9,"False","False","True",0,0,"True",0.75,0.6695,0.4879,0,1
"243",27,100,0,1,0,7,0.75,0.7979,0.2716,3,9,0,"False","True","False",0,0,"False",0.75,1.0552,0.8557,1,1
"244",27,101,1,1,0,7,0.75,0.6879,0.2425,3,9,1.9,"True","True","True",1,0,"False",0.75,0.7979,0.2716,0,1
"245",27,102,1,1,1,7,0.75,0.7485,0.2804,3,9,1.9,"True","True","True",1,0,"True",0.75,0.6879,0.2425,1,1
"246",27,103,1,1,0,7,0.75,0.8403,0.2687,3,9,1.9,"True","True","True",1,1,"True",0.75,0.7485,0.2804,1,1
"247",27,104,1,1,0,7,0.75,0.7066,0.2471,3,9,1.9,"True","True","True",1,0,"True",0.75,0.8403,0.2687,1,1
"248",27,105,1,0,0,7,0.75,1.3851,0.4065,3,9,1.9,"False","False","True",1,0,"True",0.75,0.7066,0.2471,1,1
"249",27,106,1,1,0,7,0.75,1.2504,0.2084,3,9,1.9,"True","True","True",0,0,"False",0.75,1.3851,0.4065,1,1
"250",27,107,1,0,1,7,0.75,0.9639,0.4895,3,9,1.9,"False","False","True",1,0,"True",0.75,1.2504,0.2084,1,1
"251",27,108,1,0,0,7,0.75,0.9402,0.5303,3,9,1.9,"False","False","True",0,1,"False",0.75,0.9639,0.4895,1,1
"252",27,109,1,0,1,7,0.25,0.7255,0.3281,3,10,1.9,"False","True","False",0,0,"False",0.75,0.9402,0.5303,1,1
"253",27,110,0,0,1,7,0.25,1.0169,0.4955,3,10,0,"True","True","True",0,1,"False",0.25,0.7255,0.3281,1,1
"254",27,111,0,0,1,7,0.25,1.3443,0.7132,3,10,0,"True","True","True",0,1,"True",0.25,1.0169,0.4955,0,1
"255",27,112,0,0,1,7,0.25,0.8039,0.3002,3,10,0,"True","True","True",0,1,"True",0.25,1.3443,0.7132,0,1
"256",27,113,1,1,0,7,0.25,0.6862,0.2341,3,10,1.9,"True","False","False",0,1,"True",0.25,0.8039,0.3002,0,1
"257",27,114,0,0,0,7,0.25,0.883,0.3234,3,10,0,"True","True","True",1,0,"True",0.25,0.6862,0.2341,1,1
"258",27,115,1,0,0,7,0.25,1.0143,0.7639,3,10,1.9,"False","True","False",0,0,"True",0.25,0.883,0.3234,0,1
"259",27,116,0,0,1,7,0.25,1.0165,0.2983,3,10,0,"True","True","True",0,0,"False",0.25,1.0143,0.7639,1,1
"260",27,117,0,0,1,7,0.25,0.9659,0.5134,3,10,0,"True","True","True",0,1,"True",0.25,1.0165,0.2983,0,1
"261",27,118,0,1,0,7,0.25,1.1988,0.1615,3,10,0,"False","False","True",0,1,"True",0.25,0.9659,0.5134,0,1
"262",27,119,0,0,0,7,0.25,0.8643,0.3722,3,10,0,"True","True","True",1,0,"False",0.25,1.1988,0.1615,0,1
"263",27,120,0,0,1,7,0.25,0.7542,0.3712,3,10,0,"True","True","True",0,0,"True",0.25,0.8643,0.3722,0,1
"264",27,121,0,0,1,7,0.25,1.085,0.3092,3,11,0,"True","True","True",0,1,"True",0.25,0.7542,0.3712,0,1
"265",27,122,0,0,1,7,0.25,0.8069,0.3264,3,11,0,"True","True","True",0,1,"True",0.25,1.085,0.3092,0,1
"266",27,123,1,0,1,7,0.25,0.8311,0.2306,3,11,1.9,"False","True","False",0,1,"True",0.25,0.8069,0.3264,0,1
"267",27,124,0,0,0,7,0.25,0.9651,0.2911,3,11,0,"True","True","True",0,1,"False",0.25,0.8311,0.2306,1,1
"268",27,125,1,0,0,7,0.25,1.0768,0.5716,3,11,1.9,"False","True","False",0,0,"True",0.25,0.9651,0.2911,0,1
"269",27,126,1,0,1,7,0.25,0.7397,0.4694,3,11,1.9,"False","True","False",0,0,"False",0.25,1.0768,0.5716,1,1
"270",27,127,0,0,1,7,0.25,0.8557,0.3427,3,11,0,"True","True","True",0,1,"False",0.25,0.7397,0.4694,1,1
"271",27,128,0,1,0,7,0.25,0.808,0.216,3,11,0,"False","False","True",0,1,"True",0.25,0.8557,0.3427,0,1
"272",27,129,0,0,0,7,0.25,0.7149,0.5181,3,11,0,"True","True","True",1,0,"False",0.25,0.808,0.216,0,1
"273",27,130,0,0,1,7,0.25,0.7476,0.7311,3,11,0,"True","True","True",0,0,"True",0.25,0.7149,0.5181,0,1
"274",27,131,0,0,0,7,0.25,0.8794,0.2345,3,11,0,"True","True","True",0,1,"True",0.25,0.7476,0.7311,0,1
"275",27,132,0,0,1,7,0.25,0.9596,0.5341,3,11,0,"True","True","True",0,0,"True",0.25,0.8794,0.2345,0,1
"276",27,133,1,0,1,7,0.75,0.8274,0.232,3,12,1.9,"False","False","True",0,1,"True",0.25,0.9596,0.5341,0,1
"277",27,134,1,0,0,7,0.75,0.8783,0.2283,3,12,1.9,"False","False","True",0,1,"False",0.75,0.8274,0.232,1,1
"278",27,135,1,0,1,7,0.75,0.8363,0.4162,3,12,1.9,"False","False","True",0,0,"False",0.75,0.8783,0.2283,1,1
"279",27,136,0,0,1,7,0.75,0.6242,0.5688,3,12,0,"True","False","False",0,1,"False",0.75,0.8363,0.4162,1,1
"280",27,137,1,0,1,7,0.75,0.535,0.2485,3,12,1.9,"False","False","True",0,1,"True",0.75,0.6242,0.5688,0,1
"281",27,138,0,0,1,7,0.75,0.6632,0.2911,3,12,0,"True","False","False",0,1,"False",0.75,0.535,0.2485,1,1
"282",27,139,1,0,1,7,0.75,0.5581,0.4793,3,12,1.9,"False","False","True",0,1,"True",0.75,0.6632,0.2911,0,1
"283",27,140,1,0,1,7,0.75,0.6046,0.2678,3,12,1.9,"False","False","True",0,1,"False",0.75,0.5581,0.4793,1,1
"284",27,141,0,0,1,7,0.75,0.7273,0.2583,3,12,0,"True","False","False",0,1,"False",0.75,0.6046,0.2678,1,1
"285",27,142,1,1,0,7,0.75,0.7591,0.1778,3,12,1.9,"True","True","True",0,1,"True",0.75,0.7273,0.2583,0,1
"286",27,143,1,1,1,7,0.75,0.7223,0.3835,3,12,1.9,"True","True","True",1,0,"True",0.75,0.7591,0.1778,1,1
"287",27,144,1,0,0,7,0.75,0.8537,0.215,3,12,1.9,"False","False","True",1,1,"True",0.75,0.7223,0.3835,1,1
"288",27,1,1,1,0,7,0.75,0.9923,0.6949,3,1,2,"True","True","True",0,0,"False",0.75,0.8537,0.215,1,1
"289",27,2,1,1,0,7,0.75,0.7526,0.1799,4,1,2,"True","True","True",NA,NA,"",NA,NA,NA,NA,1
"290",27,3,0,0,0,7,0.75,0.6226,0.4359,4,1,0,"True","False","False",1,0,"True",0.75,0.7526,0.1799,1,1
"291",27,4,1,1,0,7,0.75,0.7044,0.2023,4,1,2,"True","True","True",0,0,"True",0.75,0.6226,0.4359,0,1
"292",27,5,1,1,1,7,0.75,0.8727,0.1612,4,1,2,"True","True","True",1,0,"True",0.75,0.7044,0.2023,1,1
"293",27,6,1,0,0,7,0.75,0.9245,0.4868,4,1,2,"False","False","True",1,1,"True",0.75,0.8727,0.1612,1,1
"294",27,7,1,1,0,7,0.75,0.7559,0.1928,4,1,2,"True","True","True",0,0,"False",0.75,0.9245,0.4868,1,1
"295",27,8,0,0,1,7,0.75,0.9746,0.1137,4,1,0,"True","False","False",1,0,"True",0.75,0.7559,0.1928,1,1
"296",27,9,1,1,0,7,0.75,0.9739,0.1442,4,1,2,"True","True","True",0,1,"True",0.75,0.9746,0.1137,0,1
"297",27,10,1,1,1,7,0.75,0.6946,0.2267,4,1,2,"True","True","True",1,0,"True",0.75,0.9739,0.1442,1,1
"298",27,11,0,0,1,7,0.75,0.8431,0.2059,4,1,0,"True","False","False",1,1,"True",0.75,0.6946,0.2267,1,1
"299",27,12,1,1,0,7,0.75,1.0722,0.0731,4,1,2,"True","True","True",0,1,"True",0.75,0.8431,0.2059,0,1
"300",27,13,0,0,0,7,0.25,0.9839,0.5453,4,2,0,"True","True","True",1,0,"True",0.75,1.0722,0.0731,1,1
"301",27,14,1,1,0,7,0.25,1.2271,0.0565,4,2,2,"True","False","False",0,0,"True",0.25,0.9839,0.5453,0,1
"302",27,15,0,0,1,7,0.25,0.7578,0.1442,4,2,0,"True","True","True",1,0,"True",0.25,1.2271,0.0565,1,1
"303",27,16,0,0,1,7,0.25,0.7296,0.2046,4,2,0,"True","True","True",0,1,"True",0.25,0.7578,0.1442,0,1
"304",27,17,0,0,1,7,0.25,0.7257,0.9621,4,2,0,"True","True","True",0,1,"True",0.25,0.7296,0.2046,0,1
"305",27,18,1,0,1,7,0.25,0.8293,0.2242,4,2,2,"False","True","False",0,1,"True",0.25,0.7257,0.9621,0,1
"306",27,19,0,1,0,7,0.25,0.8212,0.1947,4,2,0,"False","False","True",0,1,"False",0.25,0.8293,0.2242,1,1
"307",27,20,0,0,1,7,0.25,0.6565,0.2055,4,2,0,"True","True","True",1,0,"False",0.25,0.8212,0.1947,0,1
"308",27,21,0,0,1,7,0.25,0.7312,0.2579,4,2,0,"True","True","True",0,1,"True",0.25,0.6565,0.2055,0,1
"309",27,22,0,0,1,7,0.25,0.8183,0.2239,4,2,0,"True","True","True",0,1,"True",0.25,0.7312,0.2579,0,1
"310",27,23,0,0,0,7,0.25,0.881,0.3709,4,2,0,"True","True","True",0,1,"True",0.25,0.8183,0.2239,0,1
"311",27,24,1,0,1,7,0.25,0.7584,0.2774,4,2,2,"False","True","False",0,0,"True",0.25,0.881,0.3709,0,1
"312",27,25,0,0,1,7,0.25,0.8343,0.8404,4,3,0,"True","True","True",0,1,"False",0.25,0.7584,0.2774,1,1
"313",27,26,0,0,1,7,0.25,1.1278,0.2004,4,3,0,"True","True","True",0,1,"True",0.25,0.8343,0.8404,0,1
"314",27,27,1,1,1,7,0.25,0.6274,0.206,4,3,2,"True","False","False",0,1,"True",0.25,1.1278,0.2004,0,1
"315",27,28,0,0,0,7,0.25,1.4123,0.1744,4,3,0,"True","True","True",1,1,"True",0.25,0.6274,0.206,1,1
"316",27,29,0,0,1,7,0.25,0.6504,0.2681,4,3,0,"True","True","True",0,0,"True",0.25,1.4123,0.1744,0,1
"317",27,30,0,0,1,7,0.25,0.6865,0.2272,4,3,0,"True","True","True",0,1,"True",0.25,0.6504,0.2681,0,1
"318",27,31,0,0,1,7,0.25,0.7104,0.2591,4,3,0,"True","True","True",0,1,"True",0.25,0.6865,0.2272,0,1
"319",27,32,1,0,0,7,0.25,1.0975,0.1956,4,3,2,"False","True","False",0,1,"True",0.25,0.7104,0.2591,0,1
"320",27,33,0,0,1,7,0.25,0.6519,0.3546,4,3,0,"True","True","True",0,0,"False",0.25,1.0975,0.1956,1,1
"321",27,34,0,0,1,7,0.25,0.7935,0.5479,4,3,0,"True","True","True",0,1,"True",0.25,0.6519,0.3546,0,1
"322",27,35,0,0,1,7,0.25,0.736,0.2356,4,3,0,"True","True","True",0,1,"True",0.25,0.7935,0.5479,0,1
"323",27,36,1,0,1,7,0.25,0.7002,0.312,4,3,2,"False","True","False",0,1,"True",0.25,0.736,0.2356,0,1
"324",27,37,1,0,0,7,0.75,0.741,0.2815,4,4,2,"False","False","True",0,1,"False",0.25,0.7002,0.312,1,1
"325",27,38,1,1,1,7,0.75,0.6128,0.2097,4,4,2,"True","True","True",0,0,"False",0.75,0.741,0.2815,1,1
"326",27,39,1,1,1,7,0.75,0.6964,0.2485,4,4,2,"True","True","True",1,1,"True",0.75,0.6128,0.2097,1,1
"327",27,40,1,0,0,7,0.75,1.0957,0.132,4,4,2,"False","False","True",1,1,"True",0.75,0.6964,0.2485,1,1
"328",27,41,1,0,1,7,0.75,0.8759,0.8594,4,4,2,"False","False","True",0,0,"False",0.75,1.0957,0.132,1,1
"329",27,42,0,0,1,7,0.75,0.6876,0.1685,4,4,0,"True","False","False",0,1,"False",0.75,0.8759,0.8594,1,1
"330",27,43,0,0,1,7,0.75,0.6432,0.2122,4,4,0,"True","False","False",0,1,"True",0.75,0.6876,0.1685,0,1
"331",27,44,1,0,1,7,0.75,0.6172,0.2092,4,4,2,"False","False","True",0,1,"True",0.75,0.6432,0.2122,0,1
"332",27,45,0,0,1,7,0.75,0.5757,0.3964,4,4,0,"True","False","False",0,1,"False",0.75,0.6172,0.2092,1,1
"333",27,46,1,0,0,7,0.75,0.6457,0.2613,4,4,2,"False","False","True",0,1,"True",0.75,0.5757,0.3964,0,1
"334",27,47,1,0,1,7,0.75,0.5853,0.1828,4,4,2,"False","False","True",0,0,"False",0.75,0.6457,0.2613,1,1
"335",27,48,1,0,0,7,0.75,1.0866,0.471,4,4,2,"False","False","True",0,1,"False",0.75,0.5853,0.1828,1,1
"336",27,49,1,1,1,7,0.25,0.9333,0.2304,4,5,2,"True","False","False",0,0,"False",0.75,1.0866,0.471,1,1
"337",27,50,0,0,0,7,0.25,1.6829,0.3041,4,5,0,"True","True","True",1,1,"True",0.25,0.9333,0.2304,1,1
"338",27,51,0,0,1,7,0.25,0.6631,0.2712,4,5,0,"True","True","True",0,0,"True",0.25,1.6829,0.3041,0,1
"339",27,52,1,0,0,7,0.25,0.8726,0.6642,4,5,2,"False","True","False",0,1,"True",0.25,0.6631,0.2712,0,1
"340",27,53,0,0,1,7,0.25,0.7065,0.2822,4,5,0,"True","True","True",0,0,"False",0.25,0.8726,0.6642,1,1
"341",27,54,0,0,1,7,0.25,0.598,0.2655,4,5,0,"True","True","True",0,1,"True",0.25,0.7065,0.2822,0,1
"342",27,55,0,0,1,7,0.25,0.9604,0.6361,4,5,0,"True","True","True",0,1,"True",0.25,0.598,0.2655,0,1
"343",27,56,0,1,0,7,0.25,1.021,0.213,4,5,0,"False","False","True",0,1,"True",0.25,0.9604,0.6361,0,1
"344",27,57,1,0,1,7,0.25,0.7333,0.2392,4,5,2,"False","True","False",1,0,"False",0.25,1.021,0.213,0,1
"345",27,58,0,1,0,7,0.25,0.9668,0.1069,4,5,0,"False","False","True",0,1,"False",0.25,0.7333,0.2392,1,1
"346",27,59,0,1,1,7,0.25,0.7186,0.1913,4,5,0,"False","False","True",1,0,"False",0.25,0.9668,0.1069,0,1
"347",27,60,0,0,1,7,0.25,0.9845,0.4659,4,5,0,"True","True","True",1,1,"False",0.25,0.7186,0.1913,0,1
"348",27,61,1,1,1,7,0.75,0.8643,0.2068,4,6,2,"True","True","True",0,1,"True",0.25,0.9845,0.4659,0,1
"349",27,62,1,1,0,7,0.75,0.6759,0.2649,4,6,2,"True","True","True",1,1,"True",0.75,0.8643,0.2068,1,1
"350",27,63,1,1,1,7,0.75,0.7129,0.1825,4,6,2,"True","True","True",1,0,"True",0.75,0.6759,0.2649,1,1
"351",27,64,1,1,0,7,0.75,1.195,0.4775,4,6,2,"True","True","True",1,1,"True",0.75,0.7129,0.1825,1,1
"352",27,65,1,1,0,7,0.75,0.8212,0.2668,4,6,2,"True","True","True",1,0,"True",0.75,1.195,0.4775,1,1
"353",27,66,0,0,1,7,0.75,0.734,0.3767,4,6,0,"True","False","False",1,0,"True",0.75,0.8212,0.2668,1,1
"354",27,67,0,0,1,7,0.75,1.0649,0.4568,4,6,0,"True","False","False",0,1,"True",0.75,0.734,0.3767,0,1
"355",27,68,1,1,1,7,0.75,0.7996,0.5314,4,6,2,"True","True","True",0,1,"True",0.75,1.0649,0.4568,0,1
"356",27,69,1,1,0,7,0.75,0.697,0.1122,4,6,2,"True","True","True",1,1,"True",0.75,0.7996,0.5314,1,1
"357",27,70,1,1,0,7,0.75,0.8689,0.2392,4,6,2,"True","True","True",1,0,"True",0.75,0.697,0.1122,1,1
"358",27,71,0,0,0,7,0.75,0.8545,0.251,4,6,0,"True","False","False",1,0,"True",0.75,0.8689,0.2392,1,1
"359",27,72,1,0,0,7,0.75,0.9065,0.4008,4,6,2,"False","False","True",0,0,"True",0.75,0.8545,0.251,0,1
"360",27,73,1,0,1,7,0.75,0.7559,0.2454,4,7,2,"False","False","True",0,0,"False",0.75,0.9065,0.4008,1,1
"361",27,74,1,0,1,7,0.75,0.7684,0.3209,4,7,2,"False","False","True",0,1,"False",0.75,0.7559,0.2454,1,1
"362",27,75,1,0,1,7,0.75,0.811,0.2438,4,7,2,"False","False","True",0,1,"False",0.75,0.7684,0.3209,1,1
"363",27,76,1,1,0,7,0.75,1.4948,0.2452,4,7,2,"True","True","True",0,1,"False",0.75,0.811,0.2438,1,1
"364",27,77,1,1,1,7,0.75,0.6542,0.2899,4,7,2,"True","True","True",1,0,"True",0.75,1.4948,0.2452,1,1
"365",27,78,0,0,0,7,0.75,2.0069,0.2352,4,7,0,"True","False","False",1,1,"True",0.75,0.6542,0.2899,1,1
"366",27,79,1,1,1,7,0.75,1.0306,0.2425,4,7,2,"True","True","True",0,0,"True",0.75,2.0069,0.2352,0,1
"367",27,80,1,1,0,7,0.75,0.7482,0.3978,4,7,2,"True","True","True",1,1,"True",0.75,1.0306,0.2425,1,1
"368",27,81,0,1,0,7,0.75,1.4932,0.2278,4,7,0,"False","True","False",1,0,"True",0.75,0.7482,0.3978,1,1
"369",27,82,0,0,1,7,0.75,0.7027,0.3034,4,7,0,"True","False","False",1,0,"False",0.75,1.4932,0.2278,0,1
"370",27,83,1,1,0,7,0.75,0.6916,0.2702,4,7,2,"True","True","True",0,1,"True",0.75,0.7027,0.3034,0,1
"371",27,84,1,0,0,7,0.75,0.8739,0.62,4,7,2,"False","False","True",1,0,"True",0.75,0.6916,0.2702,1,1
"372",27,85,0,0,1,7,0.25,1.4262,0.4874,4,8,0,"True","True","True",0,0,"False",0.75,0.8739,0.62,1,1
"373",27,86,0,0,1,7,0.25,0.655,0.2272,4,8,0,"True","True","True",0,1,"True",0.25,1.4262,0.4874,0,1
"374",27,87,0,0,1,7,0.25,0.6173,0.2163,4,8,0,"True","True","True",0,1,"True",0.25,0.655,0.2272,0,1
"375",27,88,1,0,0,7,0.25,0.9822,0.328,4,8,2,"False","True","False",0,1,"True",0.25,0.6173,0.2163,0,1
"376",27,89,0,0,1,7,0.25,0.6903,0.5276,4,8,0,"True","True","True",0,0,"False",0.25,0.9822,0.328,1,1
"377",27,90,1,0,0,7,0.25,0.953,0.2666,4,8,2,"False","True","False",0,1,"True",0.25,0.6903,0.5276,0,1
"378",27,91,0,0,1,7,0.25,0.8665,0.586,4,8,0,"True","True","True",0,0,"False",0.25,0.953,0.2666,1,1
"379",27,92,0,0,1,7,0.25,0.7213,0.2682,4,8,0,"True","True","True",0,1,"True",0.25,0.8665,0.586,0,1
"380",27,93,0,0,1,7,0.25,0.6262,0.2962,4,8,0,"True","True","True",0,1,"True",0.25,0.7213,0.2682,0,1
"381",27,94,0,0,1,7,0.25,0.7144,0.281,4,8,0,"True","True","True",0,1,"True",0.25,0.6262,0.2962,0,1
"382",27,95,1,0,1,7,0.25,0.7554,0.2706,4,8,2,"False","True","False",0,1,"True",0.25,0.7144,0.281,0,1
"383",27,96,0,1,1,7,0.25,0.7948,0.485,4,8,0,"False","False","True",0,1,"False",0.25,0.7554,0.2706,1,1
"384",27,97,0,0,1,7,0.75,0.7589,0.3036,4,9,0,"True","False","False",1,1,"False",0.25,0.7948,0.485,0,1
"385",27,98,0,0,0,7,0.75,0.7354,0.3846,4,9,0,"True","False","False",0,1,"True",0.75,0.7589,0.3036,0,1
"386",27,99,1,0,1,7,0.75,0.6874,0.2802,4,9,2,"False","False","True",0,0,"True",0.75,0.7354,0.3846,0,1
"387",27,100,0,1,0,7,0.75,1.3175,0.2378,4,9,0,"False","True","False",0,1,"False",0.75,0.6874,0.2802,1,1
"388",27,101,1,1,0,7,0.75,0.6936,0.2306,4,9,2,"True","True","True",1,0,"False",0.75,1.3175,0.2378,0,1
"389",27,102,1,1,1,7,0.75,0.736,0.2867,4,9,2,"True","True","True",1,0,"True",0.75,0.6936,0.2306,1,1
"390",27,103,1,1,0,7,0.75,0.8371,0.2493,4,9,2,"True","True","True",1,1,"True",0.75,0.736,0.2867,1,1
"391",27,104,1,1,1,7,0.75,0.7465,0.2592,4,9,2,"True","True","True",1,0,"True",0.75,0.8371,0.2493,1,1
"392",27,105,1,0,0,7,0.75,0.8732,0.2361,4,9,2,"False","False","True",1,1,"True",0.75,0.7465,0.2592,1,1
"393",27,106,1,0,1,7,0.75,0.982,0.3762,4,9,2,"False","False","True",0,0,"False",0.75,0.8732,0.2361,1,1
"394",27,107,1,0,0,7,0.75,0.9676,0.2002,4,9,2,"False","False","True",0,1,"False",0.75,0.982,0.3762,1,1
"395",27,108,1,0,1,7,0.75,0.8267,0.3582,4,9,2,"False","False","True",0,0,"False",0.75,0.9676,0.2002,1,1
"396",27,109,1,0,0,7,0.25,0.9588,0.1878,4,10,2,"False","True","False",0,1,"False",0.75,0.8267,0.3582,1,1
"397",27,110,0,0,1,7,0.25,0.7456,0.2552,4,10,0,"True","True","True",0,0,"False",0.25,0.9588,0.1878,1,1
"398",27,111,0,0,1,7,0.25,0.6738,0.2287,4,10,0,"True","True","True",0,1,"True",0.25,0.7456,0.2552,0,1
"399",27,112,0,1,0,7,0.25,1.0319,0.121,4,10,0,"False","False","True",0,1,"True",0.25,0.6738,0.2287,0,1
"400",27,113,1,1,0,7,0.25,0.7403,0.3179,4,10,2,"True","False","False",1,0,"False",0.25,1.0319,0.121,0,1
"401",27,114,0,0,1,7,0.25,0.6314,0.4992,4,10,0,"True","True","True",1,0,"True",0.25,0.7403,0.3179,1,1
"402",27,115,1,0,1,7,0.25,0.8511,0.4286,4,10,2,"False","True","False",0,1,"True",0.25,0.6314,0.4992,0,1
"403",27,116,0,0,1,7,0.25,0.8786,0.3199,4,10,0,"True","True","True",0,1,"False",0.25,0.8511,0.4286,1,1
"404",27,117,0,0,1,7,0.25,0.6755,0.2972,4,10,0,"True","True","True",0,1,"True",0.25,0.8786,0.3199,0,1
"405",27,118,0,0,1,7,0.25,0.7643,0.3004,4,10,0,"True","True","True",0,1,"True",0.25,0.6755,0.2972,0,1
"406",27,119,0,0,1,7,0.25,0.6377,0.3062,4,10,0,"True","True","True",0,1,"True",0.25,0.7643,0.3004,0,1
"407",27,120,0,0,1,7,0.25,0.6148,0.3388,4,10,0,"True","True","True",0,1,"True",0.25,0.6377,0.3062,0,1
"408",27,121,0,0,0,7,0.25,1.0615,0.1776,4,11,0,"True","True","True",0,1,"True",0.25,0.6148,0.3388,0,1
"409",27,122,0,0,0,7,0.25,0.8342,0.36,4,11,0,"True","True","True",0,0,"True",0.25,1.0615,0.1776,0,1
"410",27,123,1,0,1,7,0.25,0.9358,0.5311,4,11,2,"False","True","False",0,0,"True",0.25,0.8342,0.36,0,1
"411",27,124,0,0,0,7,0.25,0.9188,0.2409,4,11,0,"True","True","True",0,1,"False",0.25,0.9358,0.5311,1,1
"412",27,125,1,0,0,7,0.25,0.9381,0.2596,4,11,2,"False","True","False",0,0,"True",0.25,0.9188,0.2409,0,1
